PSA_Id,Domain,English,Kiswahili,Dholuo,Somali,Class,Source
10164,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, county agricultural extension offices offering free soil testing advice, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grube mag jopur, ofise mag dongo pur mag kaunti ma chiwo paro ma nono mar temo lowo, kod ng’iyo kendo chiwo ripot mar tuoche mag ng’anjo mag piny ne apisas mag pur.",,General,grounded_generated
10165,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, county agricultural extension offices offering free soil testing advice, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grup mag jopur, apis mag dongo pur mag kaunti ma chiwo paro ma nono mag temo lowo, kod chenro mar nyieo cham mag piny mangima ne jopur mag cham.",,General,grounded_generated
10166,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, county agricultural extension offices offering free soil testing advice, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grup mag jopur, ofise mag dongo pur mag kaunti ma chiwo paro ma nono mag temo lowo, kod chenro mag insurans mar le ma rito udi ma nigi le mondo kik giyud ketho mag oro.",,General,grounded_generated
10167,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, surveillance and reporting of fall armyworm outbreaks to agricultural officers, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e piny oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grube mag jopur, luwo kendo chiwo ripot mar tuoche mag ng’anjo ne apisas mag pur, kod chenro mar nyiewo cham mag pinyno ne jopur mag cham.",,General,grounded_generated
10168,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, surveillance and reporting of fall armyworm outbreaks to agricultural officers, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e piny oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grube mag jopur, luwo kendo chiwo ripot kuom tuoche mag ng’anjo ne apisas mag pur, kod chenro mag insurans mar le ma rito udi ma nigi le mondo kik giyud ketho mag oro.",,General,grounded_generated
10169,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the National Cereals and Produce Board's grain purchase programme for maize farmers, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e piny oting'o chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grube mag jopur, chenro mar nyiewo cham mag cham ne jopur mag cham, kod chenro mag insurans mar le ma rito udi mag jokwath mondo kik giyud ketho mag oro.",,General,grounded_generated
10170,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and the Coffee Cherry Advance Revolving Fund supporting coffee farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa.","Ajenda mar lando wach e kind oganda oriwo chenro mar pur ma luwo yamo (KCSAP) ma konyo pur ma nyalo geng’o oro, kano cham kokalo kuom sistem mar yudo cham e dero mondo odwoko piny lalruok bang’ keyo, kod pesa ma konyo jopur mag kahawa.",,General,grounded_generated
10171,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and county agricultural extension offices offering free soil testing advice.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo.","Ajenda mar lando wach e kind oganda oriwo chenro mar pur ma ng’ato nyalo ng’ado e wi piny (KCSAP) ma konyo pur ma nyalo geng’o oro, kano cham kokalo kuom sistem mar yudo cham mondo ogeng’ gik ma nyalo kethore bang’ ng’ado cham, kod apis mag dongo pur mag kaunti ma chiwo paro ma nono mag temo lowo.",,General,grounded_generated
10172,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar lando wach e kind oganda oriwo chenro mar pur ma rieko mar piny (KCSAP) ma siro pur ma nyalo geng’o oro, kano cham kokalo kuom sistem mar yudo cham mondo odwoko piny lalruok bang’ keno, kod ng’iyo kendo chiwo ripot mar tuoche mag ng’ich ma nyalo bedoe e kinde mag oro.",,General,grounded_generated
10173,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e piny oting'o chenro mar pur ma rieko mar piny Kenya (KCSAP) ma siro pur ma nyalo geng'o oro, kano cham kokalo kuom sistem mar yudo cham e dero mondo odwoko piny lalruok bang' keyo, kod chenro mar nyieo cham mag pinyno mar nyiewo cham ne jopur mag cham.",,General,grounded_generated
10174,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e kind oganda oriwo chenro mar pur ma rieko mar piny (KCSAP) ma konyo pur ma nyalo geng’o oro, kano cham kokalo kuom sistem mar yudo cham mondo odwoko piny ketho ma bang’ keyo, kod chenro mag insurans mar le ma rito udi ma nigi le mondo kik otho e oro.",,General,grounded_generated
10175,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and county agricultural extension offices offering free soil testing advice.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo.","Ajenda mar lando wach e kind oganda oriwo chenro mar pur ma Kenya rito piny (KCSAP) ma konyo pur ma nyalo geng’o oro, pesa ma konyo jopur mag kahawa, kod ofise mag lando pur mag kaunti ma chiwo paro ma nono mag temo lowo.",,General,grounded_generated
10176,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar lando wach e kind oganda oriwo chenro mar pur ma ng’ato nyalo ng’ado e piny Kenya (KCSAP) ma konyo pur ma nyalo geng’o oro, pesa ma konyo jopur mag kahawa, kod ng’iyo kendo chiwo ripot kuom tuoche mag ng’anjo ma ng’ato nyalo ng’ado ne apisas mag pur.",,General,grounded_generated
10177,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e piny oting'o chenro mar pur ma rieko mar piny Kenya (KCSAP) ma konyo pur ma nyalo geng'o oro, pesa ma konyo jopur mag kahawa, kod chenro mar nyieo cham mag pinyno mar nyiewo cham ne jopur mag cham.",,General,grounded_generated
10178,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar lando wach e kind oganda oriwo chenro mar pur ma rieko mar piny (KCSAP) ma konyo pur ma nyalo geng’o oro, pesa ma konyo jopur mag kahawa, kod chenro mag insurans mar le ma rito udi ma nigi le mondo kik giyud oro.",,General,grounded_generated
10179,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, county agricultural extension offices offering free soil testing advice, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar lando wach e kind oganda oriwo chenro mar pur ma ng’ato nyalo ng’ado e piny Kenya (KCSAP) ma konyo pur ma nyalo geng’o oro, ofise mag pur mag kaunti ma chiwo paro ma nono mag temo lowo, kod ng’iyo kendo chiwo ripot mar tuoche mag ng’anjo mag piny ne apisas mag pur.",,General,grounded_generated
10180,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, county agricultural extension offices offering free soil testing advice, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar lando wach e kind oganda oriwo chenro mar pur ma rieko mar piny Kenya (KCSAP) ma konyo pur ma nyalo geng’o oro, apis mag dongo pur mag kaunti ma chiwo paro ma nono mag temo lowo, kod chenro mar nyieo cham mag pinyno mar nyiewo cham ne jopur mag cham.",,General,grounded_generated
10181,Agriculture,"The community outreach agenda includes the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, county agricultural extension offices offering free soil testing advice, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar lando wach e kind oganda oriwo chenro mar pur ma rito piny (KCSAP) ma konyo pur ma nyalo geng’o oro, apis mag dongo pur mag kaunti ma chiwo paro ma nono mag temo lowo, kod chenro mag insurans mar le ma rito udi ma nigi le mag le mondo kik giyud oro.",,General,grounded_generated
