PSA_Id,Domain,Class,English,Kiswahili,Dholuo,Fact_Source,Source,Somali
5187,Agriculture,General,"Households are reminded of three ongoing programmes: farmer registration on the Kenya Integrated Agricultural Management Information System (KIAMIS), county agricultural extension offices offering free soil testing advice, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: usajili wa wakulima kwenye mfumo wa KIAMIS, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Jo ot iparo kuom chenro adek ma dhi nyime: ndiko nying’ jopur e sistem mar ng’eyo weche mag pur mag piny Kenya (KIAMIS), apis mag pur mag kaunti ma chiwo paro ma nono mag temo lowo, kod ng’iyo kendo chiwo ripot mar tuoche mag ng’ado piny ne apisas mag pur.",a02+a09+a10,grounded_generated,"Qoysaska waxaa la xasuusiyay saddex barnaamij oo socda: diiwaangelinta beeralayda ee Nidaamka Macluumaadka Maareynta Beeraha Isku-dhafka ah ee Kenya (KIAMIS), xafiisyada fidinta beeraha ee degmada oo bixiya talooyinka baaritaanka ciidda ee lacag la'aanta ah, iyo ilaalinta iyo ka warbixinta dillaaca xilliga dayrta ee askarta beeraha."
5188,Agriculture,General,"Households are reminded of three ongoing programmes: farmer registration on the Kenya Integrated Agricultural Management Information System (KIAMIS), county agricultural extension offices offering free soil testing advice, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: usajili wa wakulima kwenye mfumo wa KIAMIS, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Jo ot iparo chenro adek ma dhi nyime: ndiko nying’ jopur e chenro mar ng’eyo weche mag pur mag piny Kenya (KIAMIS), apis mag lando weche mag pur mag kaunti ma chiwo paro ma nono mag temo lowo, kod chenro mar nyiewo cham mag pinyno ne jopur mag cham.",a02+a09+a11,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Diiwaangelinta beeralayda ee Nidaamka Macluumaadka Maaraynta Beeraha Isku-dhafka ah ee Kenya (KIAMIS), xafiisyada fidinta beeraha ee degmada oo bixiya talooyinka tijaabinta ciidda lacag la'aanta ah, iyo barnaamijka Guddiga Qaran ee firileyda iyo soo-saarka gallayda ee beeralayda."
5189,Agriculture,General,"Households are reminded of three ongoing programmes: farmer registration on the Kenya Integrated Agricultural Management Information System (KIAMIS), county agricultural extension offices offering free soil testing advice, and livestock insurance schemes protecting pastoralist households against drought losses.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: usajili wa wakulima kwenye mfumo wa KIAMIS, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Jo ot iparo chenro adek ma dhi nyime: ndiko nying’ jopur e sistem mar ng’eyo weche mag pur mag piny Kenya (KIAMIS), apis mag lando weche mag pur mag kaunti ma chiwo paro ma nono mag temo lowo, kod chenro mag insurans mar le ma rito jodak ma nigi le mondo kik giyud ketho mag oro.",a02+a09+a12,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: diiwaangelinta beeralayda ee Nidaamka Macluumaadka Maaraynta Beeraha Isku-dhafka ah ee Kenya (KIAMIS), xafiisyada fidinta beeraha ee gobolka oo bixiya talo baadhis ciidda lacag la'aan ah, iyo qorshayaasha caymiska xoolaha oo ka ilaalinaya qoysaska xoolo-dhaqatada ah khasaaraha abaarta."
5190,Agriculture,General,"Households are reminded of three ongoing programmes: farmer registration on the Kenya Integrated Agricultural Management Information System (KIAMIS), surveillance and reporting of fall armyworm outbreaks to agricultural officers, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: usajili wa wakulima kwenye mfumo wa KIAMIS, ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Jo ot iparo chenro adek ma dhi nyime: ndiko nying jopur e sistem mar ng’eyo weche mag pur mag piny Kenya (KIAMIS), luwo kendo chiwo ripot mar tuoche mag ng’wech ne apisas mag pur, kod chenro mar nyieo cham mag pinyno ne jopur mag cham.",a02+a10+a11,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Diiwaangelinta beeralayda ee Nidaamka Macluumaadka Maaraynta Beeraha Isku-dhafka ah ee Kenya (KIAMIS), ilaalinta iyo ka warbixinta cudurrada dayrta ee dirxiga ee saraakiisha beeralayda, iyo barnaamijka Hay'adda Dalagga iyo Soo-saarka ee Qaranka ee barnaamijka iibsiga hadhuudhka ee beeralayda galeyda."
5191,Agriculture,General,"Households are reminded of three ongoing programmes: farmer registration on the Kenya Integrated Agricultural Management Information System (KIAMIS), surveillance and reporting of fall armyworm outbreaks to agricultural officers, and livestock insurance schemes protecting pastoralist households against drought losses.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: usajili wa wakulima kwenye mfumo wa KIAMIS, ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Jo ot iparo chenro adek ma dhi nyime: ndiko nying jopur e sistem mar ng’eyo weche mag pur mag piny Kenya (KIAMIS), luwo kendo chiwo ripot kuom tuoche mag ng’anjo ne apisas mag pur, kod chenro mag insurans mar le ma rito jodak ma nigi le mondo kik giyud ketho mag oro.",a02+a10+a12,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: diiwaangelinta beeralayda ee Nidaamka Maaraynta Beeraha Isku-dhafka ah ee Kenya (KIAMIS), ilaalinta iyo ka warbixinta dillaaca gooryaanka ciidanka beeralayda, iyo qorshayaasha caymiska xoolaha oo ka ilaalinaya qoysaska xoolo-dhaqatada ah khasaaraha abaarta."
5192,Agriculture,General,"Households are reminded of three ongoing programmes: farmer registration on the Kenya Integrated Agricultural Management Information System (KIAMIS), the National Cereals and Produce Board's grain purchase programme for maize farmers, and livestock insurance schemes protecting pastoralist households against drought losses.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: usajili wa wakulima kwenye mfumo wa KIAMIS, mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Jo ot iparo chenro adek ma dhi nyime: ndiko nying jopur e chenro mar weche mag pur mag Kenya (KIAMIS), chenro mar nyieo cham mag cham ne jopur mag cham, kod chenro mag insurans mar le ma rito jodak ma nigi le mondo kik giyud ketho mag oro.",a02+a11+a12,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Diiwaangelinta beeralayda ee Nidaamka Macluumaadka Maaraynta Beeraha Isku-dhafka ah ee Kenya (KIAMIS), barnaamijka soo iibinta hadhuudhka ee guddiga wax-soosaarka dalagga ee beeralayda galeyda, iyo qorshayaasha caymiska xoolaha oo ka ilaalinaya qoysaska xoolo-dhaqatada ah khasaaraha abaarta."
5193,Agriculture,General,"Households are reminded of three ongoing programmes: extension advice from Kenya Agricultural and Livestock Research Organization (KALRO) officers, livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, and the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: ushauri wa ugani kutoka kwa maafisa wa KALRO, kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, na mradi wa NARIGP unaosaidia vikundi vya wakulima.","Jo ot iparo kuom chenro adek ma dhi nyime: rieko mar lando wach kowuok kuom apisas mag riwruok mar Kenya mar timo nonro e wi pur kod le (KALRO), kampen mag keto chanjo ne le ma geng’o tuo mar ng’ut ma itimo gi ofise mag thieth mag le mag kaunti, kod riwruok mar jopur kod gwenge mag pinyno (GRINA) ma konyo e puoth mag pinyno.",a03+a04+a05,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Talo bixin ka timid Hay’adda Cilmi-baadhista Beeraha iyo Xoolaha ee Kenya (KALRO), Ololayaasha tallaalka Xoolaha ee ka dhanka ah Cudurka Foot-iyo-Afka ee ay maamulaan xafiisyada caafimaadka xoolaha ee gobollada, iyo Mashruuca Kobaca Beeraha iyo Miyiga ee Qaranka (NARIGP) ee taageeraya kooxaha beeralayda."
5194,Agriculture,General,"Households are reminded of three ongoing programmes: extension advice from Kenya Agricultural and Livestock Research Organization (KALRO) officers, livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, and the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: ushauri wa ugani kutoka kwa maafisa wa KALRO, kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, na mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame.","Jo ot iparo kuom chenro adek ma dhi nyime: rieko ma medo ng’eyo ma wuok kuom apisas mag riwruok mar Kenya ma timo nonro kuom weche mag pur kod le (KALRO), kampen mag chiwo chanjo ne le ma geng’o tuo mar tielo kod dhok ma itimo gi ofise mag thieth mag le mag kaunti, kod chenro mar pur ma kelo ng’anjo e piny Kenya (CSAP).",a03+a04+a06,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Talo-siinta kordhinta ee Hay’adda Cilmi-baadhista Beeraha iyo Xoolaha ee Kenya (KALRO), ololayaasha tallaalka xoolaha ee ka dhanka ah Cudurka Foot-iyo-Afka ee ay maamulaan xafiisyada caafimaadka xoolaha ee gobolka, iyo Mashruuca Beeraha-Climate-Smart Agriculture (KCSAP) oo kor u qaadaya beerashada abaarta u adkeysanaysa."
5195,Agriculture,General,"Households are reminded of three ongoing programmes: extension advice from Kenya Agricultural and Livestock Research Organization (KALRO) officers, livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, and grain storage through the Warehouse Receipt System to reduce post-harvest losses.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: ushauri wa ugani kutoka kwa maafisa wa KALRO, kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, na uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno.","Jo ot iparo kuom chenro adek ma dhi nyime: rieko ma medore kuom apisas mag Riwruok mar Kenya mar Nonro mar Pur kod Le (KALRO), kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma ofise mag thieth mag le mag kaunti timo, kod kano cham kokalo kuom Sistem mar Keno mondo oket piny pesa ma ng’ato yudo bang’ ng’iewo cham.",a03+a04+a07,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Talo-bixinta kordhinta ee Hay’adda Cilmi-baadhista Beeraha iyo Xoolaha ee Kenya (KALRO), ololaha tallaalka xoolaha ee ka dhanka ah Cudurka Lugaha iyo Afka ee ay maamulaan xafiisyada caafimaadka xoolaha ee gobolka, iyo kaydinta hadhuudhka iyada oo loo marayo Nidaamka Kaydka Kaydka ee Bakhaarka si loo yareeyo khasaaraha goosashada ka dib."
5196,Agriculture,General,"Households are reminded of three ongoing programmes: extension advice from Kenya Agricultural and Livestock Research Organization (KALRO) officers, livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, and the Coffee Cherry Advance Revolving Fund supporting coffee farmers.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: ushauri wa ugani kutoka kwa maafisa wa KALRO, kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, na Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa.","Jo ot iparo kuom chenro adek ma dhi nyime: rieko ma medore kowuok kuom apisas mag riwruok mar Kenya ma timo nonro kuom pur kod le (KALRO), kampen mag chiwo chanjo ne le ma geng’o tuo mar ng’ut ma itimo gi ofise mag thieth mag le mag kaunti, kod jogo ma konyo e loso puoth mag kofi.",a03+a04+a08,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Talo-siinta kordhinta ee Hay’adda Cilmi-baadhista Beeraha iyo Xoolaha ee Kenya (KALRO), ololaha tallaalka xoolaha ee ka dhanka ah Cudurka Foot-iyo-Mouth ee ay maamulaan xafiisyada caafimaadka xoolaha ee gobolka, iyo Sanduuqa Dib-u-noqoshada Horumarinta Kafeega ee Kafeega ee taageeraya beeralayda kafeega."
5197,Agriculture,General,"Households are reminded of three ongoing programmes: extension advice from Kenya Agricultural and Livestock Research Organization (KALRO) officers, livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, and county agricultural extension offices offering free soil testing advice.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: ushauri wa ugani kutoka kwa maafisa wa KALRO, kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, na ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo.","Jo ot iparo kuom chenro adek ma dhi nyime: rieko mar lando wach kowuok kuom apisas mag riwruok mar Kenya mar timo nonro ewi pur kod le (KALRO), kampen mag chiwo chanjo ne le ma geng’o tuo mar ng’ut ma itimo gi ofise mag thieth mag le mag kaunti, kod ofise mag lando lando weche mag pur ma onge chudo e kaunti.",a03+a04+a09,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Talo-bixino ka yimi saraakiisha Hay’adda Cilmi-baadhista Beeraha iyo Xoolaha ee Kenya (KALRO), Ololayaasha tallaalka xoolaha ee ka dhanka ah Cudurka Lugaha iyo Afka oo ay maamulaan xafiisyada caafimaadka xoolaha ee gobolka, iyo xafiisyada fidinta beeraha ee gobolka oo bixiya talooyinka baadhista ciidda oo lacag la’aan ah."
5198,Agriculture,General,"Households are reminded of three ongoing programmes: extension advice from Kenya Agricultural and Livestock Research Organization (KALRO) officers, livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: ushauri wa ugani kutoka kwa maafisa wa KALRO, kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Jo ot iparo kuom chenro adek ma dhi nyime: rieko ma medore kowuok kuom apisas mag riwruok mar Kenya ma ng’iyo weche mag pur kod le (KALRO), kampen mag chiwo chanjo ne le ma geng’o tuo mar ng’ut ma itimo gi apis mag thieth mag le mag kaunti, kod ng’iyo kendo chiwo ripot ne apisas mag jolweny mag pur.",a03+a04+a10,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Talo-siinta kordhinta ee Hay’adda Cilmi-baadhista Beeraha iyo Xoolaha ee Kenya (KALRO), ololayaasha tallaalka xoolaha ee ka dhanka ah Cudurka Lugaha iyo Afka oo ay maamulaan xafiisyada caafimaadka xoolaha ee gobollada, iyo ilaalinta iyo ka warbixinta cudurrada fallaadho-faritaannada ee saraakiisha beeraha."
5199,Agriculture,General,"Households are reminded of three ongoing programmes: extension advice from Kenya Agricultural and Livestock Research Organization (KALRO) officers, livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: ushauri wa ugani kutoka kwa maafisa wa KALRO, kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Jo ot iparo kuom chenro adek ma dhi nyime: rieko ma medore kowuok kuom apisas mag Riwruok mar Kenya mar Nonro mar Pur kod Le (KALRO), kampen mag chiwo chanjo ne le ma geng’o tuo mar tielo kod dhok ma itimo gi ofise mag thieth mag le mag kaunti, kod chenro mar ng’iewo cham kod ng’iewo cham mag pinyno.",a03+a04+a11,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Talo-siinta kordhinta ee Hay’adda Cilmi-baadhista Beeraha iyo Xoolaha ee Kenya (KALRO), ololayaasha tallaalka xoolaha ee ka dhanka ah Cudurka Lugaha iyo Afka ee ay maamulaan xafiisyada caafimaadka xoolaha ee gobolka, iyo barnaamijka soo-iibsiga hadhuudhka ee guddiga wax-soosaarka dalagga ee beeralayda galleyda."
5200,Agriculture,General,"Households are reminded of three ongoing programmes: extension advice from Kenya Agricultural and Livestock Research Organization (KALRO) officers, livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, and livestock insurance schemes protecting pastoralist households against drought losses.","Kaya zinakumbushwa kuhusu mipango mitatu inayoendelea: ushauri wa ugani kutoka kwa maafisa wa KALRO, kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Jo ot iparo kuom chenro adek ma dhi nyime: rieko ma medore kowuok kuom apisas mag Riwruok mar Kenya mar Nonro mar Pur kod Le (KALRO), kampen mag chiwo chanjo ne le ma geng’o tuo mar ng’ut ma itimo gi ofise mag thieth mag le mag kaunti, kod chenro mag insurans mar le ma rito le kuom jorit mag le.",a03+a04+a12,grounded_generated,"Qoysaska waxa la xasuusinayaa saddex barnaamij oo socda: Talo-bixinno ka timid saraakiisha Hay’adda Cilmi-baadhista Beeraha iyo Xoolaha ee Kenya (KALRO), Ololayaasha tallaalka Xoolaha ee ka hortagga Cudurka Lugaha iyo Afka ee ay maamulaan xafiisyada caafimaadka xoolaha ee gobollada, iyo qorshayaasha caymiska xoolaha oo qoysaska xoolo-dhaqatada ah ka ilaalinaya khasaaraha abaareed."
