PSA_Id,Domain,Class,English,Kiswahili,Dholuo
4907,Education,General,Teachers recommend combining regular homework review with regular attendance to address overcrowded classrooms.,Walimu wanapendekeza kuchanganya kupitia kazi za nyumbani mara kwa mara na mahudhurio ya mara kwa mara kushughulikia madarasa yenye msongamano.,Jopuonj golo paro ni mondo oriw somo mar tije mag ot pile ka pile kod chopo kanyakla mondo ilos klas ma opong' ahinya gi ji.
4908,Education,General,The textbook subsidy programme now covers learners at pre-primary school facing financial hardship.,mpango wa ruzuku ya vitabu sasa inahusisha wanafunzi katika shule ya chekechea wanaokabiliwa na ugumu wa kifedha.,Program mar konyo buge mag somo sani oriwo jopuonjre ma ni e skul ma pok ochako somo ma yudo pek mag pesa.
4909,Education,General,The textbook subsidy programme now covers learners at technical training institute facing financial hardship.,mpango wa ruzuku ya vitabu sasa inahusisha wanafunzi katika chuo cha mafunzo ya kiufundi wanaokabiliwa na ugumu wa kifedha.,Program mar konyo buge mag somo sani oriwo jopuonjre ma ni e skul mar puonjruok mar teknoloji ma yudo pek mag pesa.
4910,Education,General,Any teacher absenteeism affecting learners at Junior Secondary School should be raised during digital literacy programmes discussions.,walimu kutohudhuria yoyote inayoathiri wanafunzi katika shule ya upili ya chini inapaswa kuibuliwa wakati wa majadiliano ya mipango ya ujuzi wa kidijitali.,"Ka japuonj moro amora ma ok dhi e skul ma mulo jopuonjre e Skul mar Sekondari, onego oting’ e kinde ma itimo mbaka mag chenro mag somo kod ndiko mag dijital."
4911,Education,General,Report bullying at school to the head teacher immediately.,Ripoti unyanyasaji shuleni kwa mwalimu mkuu mara moja.,Chiw ripot mar ng’anjo e skul ne japuonj maduong’ mapiyo.
4912,Education,General,Report delayed textbook delivery at school to the head teacher immediately.,Ripoti ucheleweshaji wa vitabu shuleni kwa mwalimu mkuu mara moja.,Chiw ripot mar tero buge mag somo ma osechopo e skul ne japuonj maduong’ mapiyo.
4913,Education,General,The orphan and vulnerable children fund application window is now open at your local sub-county office.,Dirisha la maombi ya mfuko wa watoto yatima na walio hatarini sasa liko wazi katika ofisi ya sub-kaunti yako.,Dirisa mar oro kwayo mar pesa mar nyithindo ma nigi jonyuol kod ma nigi pek sani oyabere e ofis mar kaunti ma ni e alworau.
4914,Education,General,"As part of improving vocational training college, parents are asked to support daily reading at home.","Kama sehemu ya kuboresha chuo cha mafunzo ya ufundi, wazazi wanaombwa kusaidia kusoma kila siku nyumbani.","Kaka achiel kuom yore mag bero kolej mar puonjruok mar tich, ikwayo jonyuol mondo ochung’ ne somo ma pile ka pile e ot."
4915,Education,General,Any bullying affecting learners at boarding primary school should be raised during the CBC curriculum transition discussions.,unyanyasaji yoyote inayoathiri wanafunzi katika shule ya msingi ya bweni inapaswa kuibuliwa wakati wa majadiliano ya mpito wa mtaala wa CBC.,Gimoro amora ma ketho nying’ jopuonjre e skul ma piny ma ji odak e iye onego oting’ e kinde ma itimoe mbaka mag loko chenro mar somo mar CBC.
4916,Education,General,Parents are urged to enroll children in technical training institute without delay.,Wazazi wanahimizwa kuandikisha watoto katika chuo cha mafunzo ya kiufundi bila kuchelewa.,Jonyuol ikwayo mondo ondiki nyithindgi e skul mar puonjruok mar lony maonge thuolo.
4917,Education,General,Any student unrest affecting learners at day secondary school should be raised during exam preparation discussions.,machafuko ya wanafunzi yoyote inayoathiri wanafunzi katika shule ya upili ya kutwa inapaswa kuibuliwa wakati wa majadiliano ya maandalizi ya mtihani.,"Kapo ni ng’ato ang’ata ma nigi ywak e kind jopuonjre ma mulo jopuonjre e skul ma malo, onego oting’ e kinde ma itimoe mbaka mag ikruok mar timo penj."
4918,Education,General,The special needs education grant now covers learners at boarding primary school facing financial hardship.,ruzuku ya elimu maalum sasa inahusisha wanafunzi katika shule ya msingi ya bweni wanaokabiliwa na ugumu wa kifedha.,Chiwo mar somo mar dwaro makende sani mulo jopuonjre ma ni e skul ma piny ma nigi pek mag pesa.
4919,Education,General,Building responsible internet use early helps learners succeed under the CBC curriculum.,Kujenga matumizi ya kuwajibika ya intaneti mapema husaidia wanafunzi kufaulu chini ya mtaala wa CBC.,Kugero tiyo kod intanet e yo makare mapiyo konyo jopuonjre mondo oyud loch e bwo chenro mar somo mar CBC.
4920,Education,General,Enroll your child in vocational training college before the term begins.,Andikisha mtoto wako katika chuo cha mafunzo ya ufundi kabla ya muhula kuanza.,Ndik nying nyathini e kolej ma puonjo ji tich kapok term ochako.
4921,Education,General,Any inadequate sanitation facilities affecting learners at Grade 6 should be raised during school safety measures discussions.,vyoo visivyotosha yoyote inayoathiri wanafunzi katika darasa la sita inapaswa kuibuliwa wakati wa majadiliano ya hatua za usalama shuleni.,Gimoro amora ma ok oromo mar rito ler ma ketho jopuonjre ma ni e klas mar 6 onego oketgi e kinde ma itimoe mbaka mag yore mag rito ler e skul.
4922,Education,General,Any delayed textbook delivery affecting learners at Early Childhood Development Education should be raised during exam preparation discussions.,ucheleweshaji wa vitabu yoyote inayoathiri wanafunzi katika elimu ya awali inapaswa kuibuliwa wakati wa majadiliano ya maandalizi ya mtihani.,Gimoro amora ma ng’ato nyalo ng’ado e buge mag somo ma mulo jopuonjre e somo mar dongruok mar nyithindo matindo onego oting’ e kinde ma itimoe mbaka mag ikruok mar timo penj.
4923,Education,General,Teachers recommend combining keeping a study timetable with regular attendance to address unsafe classroom conditions.,Walimu wanapendekeza kuchanganya kuweka ratiba ya masomo na mahudhurio ya mara kwa mara kushughulikia hali isiyo salama ya darasa.,Jopuonj golo paro ni mondo oriw keto chenro mar somo kod bedo e klas kinde ka kinde mondo ilos chal ma ok ber e klas.
4924,Education,General,Enroll your child in special needs unit before the term begins.,Andikisha mtoto wako katika kitengo cha mahitaji maalum kabla ya muhula kuanza.,Inyalo ndiko nying nyathini e kar puonjruok mar joma nigi dwaro makende kapok term ochako.
4925,Education,General,The digital learning devices programme now covers learners at day secondary school facing financial hardship.,mpango wa vifaa vya kujifunzia vya kidijitali sasa inahusisha wanafunzi katika shule ya upili ya kutwa wanaokabiliwa na ugumu wa kifedha.,Program mar gige somo mag dijital sani oriwo jopuonjre ma ni e skul ma malo ma yudo pek mag pesa.
4926,Education,General,The county bursary fund now covers learners at day secondary school facing financial hardship.,mfuko wa bursary wa kaunti sasa inahusisha wanafunzi katika shule ya upili ya kutwa wanaokabiliwa na ugumu wa kifedha.,Fund mar bursary mar kaunti sani konyo jopuonjre ma ni e skul ma malo ma yudo pek mag pesa.
4927,Education,General,Schools countrywide are holding sessions this week on school safety measures.,Shule nchini kote zinafanya vipindi wiki hii kuhusu hatua za usalama shuleni.,Suku mag piny mangima timo seche jumani kae kuom yore mag rito skul.
4928,Education,General,Any exam malpractice affecting learners at technical training institute should be raised during school safety measures discussions.,udanganyifu wa mtihani yoyote inayoathiri wanafunzi katika chuo cha mafunzo ya kiufundi inapaswa kuibuliwa wakati wa majadiliano ya hatua za usalama shuleni.,Tich moro amora ma ok owinjore ma timore e penj ma mulo jopuonjre e skul mar puonjruok mar teknoloji onego oting’ e kinde ma itimo mbaka mag yore mag rito ngima e skul.
4929,Education,General,The county bursary fund now covers learners at Senior School facing financial hardship.,mfuko wa bursary wa kaunti sasa inahusisha wanafunzi katika shule ya upili ya juu wanaokabiliwa na ugumu wa kifedha.,Fund mar bursary mar kaunti sani konyo jopuonjre ma ni e Skul Maduong’ ma yudo pek mag pesa.
4930,Education,General,Attend the school meeting to discuss school safety measures for this term.,Hudhuria mkutano wa shule kujadili hatua za usalama shuleni kwa muhula huu.,Chopo e chokruok mar skul mondo wawuo kuom yore mag rito skul e term ni.
4931,Education,General,Schools countrywide are holding sessions this week on teacher recruitment updates.,Shule nchini kote zinafanya vipindi wiki hii kuhusu taarifa za uajiri wa walimu.,Suku mag piny mangima timo seche jumani kae kuom weche manyien mag ng'ado jopuonj.
4932,Education,General,"As part of improving vocational training college, parents are asked to support keeping a study timetable at home.","Kama sehemu ya kuboresha chuo cha mafunzo ya ufundi, wazazi wanaombwa kusaidia kuweka ratiba ya masomo nyumbani.","Kaka achiel kuom yore mag bero kolej mar puonjruok mar tich, ikwayo jonyuol mondo ochung’ ne keto chenro mar somo e ot."
4933,Education,General,"As part of improving special needs unit, parents are asked to support regular homework review at home.","Kama sehemu ya kuboresha kitengo cha mahitaji maalum, wazazi wanaombwa kusaidia kupitia kazi za nyumbani mara kwa mara nyumbani.","Kaka achiel kuom yore mag bero unit mar dwaro makende, jonyuol ikwayo mondo ochung’ ne puonjruok mar tije mag ot pile pile e ot."
4934,Education,General,Any bullying affecting learners at Senior School should be raised during teacher recruitment updates discussions.,unyanyasaji yoyote inayoathiri wanafunzi katika shule ya upili ya juu inapaswa kuibuliwa wakati wa majadiliano ya taarifa za uajiri wa walimu.,Gimoro amora ma kelo ng’anjo ma mulo jopuonjre e Skul Maduong’ onego oting’ e kinde ma itimo mbaka mag loso weche manyien mag ng’ado jopuonj.
4935,Education,General,Any lack of learning materials affecting learners at Junior Secondary School should be raised during infrastructure development plans discussions.,ukosefu wa vifaa vya kujifunzia yoyote inayoathiri wanafunzi katika shule ya upili ya chini inapaswa kuibuliwa wakati wa majadiliano ya mipango ya uendelezaji wa miundombinu.,"Gimoro amora ma onge gi gik mitiyogo e somo ma mulo jopuonjre e Skul mar Sekondari ma piny, onego oketgi e paro e kinde ma itimoe mbaka mag chenro mag dongruok mar gedo mag piny."
4936,Education,General,Report overcrowded classrooms at school to the head teacher immediately.,Ripoti madarasa yenye msongamano shuleni kwa mwalimu mkuu mara moja.,Chiw ripot mar klas ma opong’ ahinya e skul ne japuonj maduong’ mapiyo.
4937,Education,General,The free sanitary products programme now covers learners at boarding primary school facing financial hardship.,mpango wa taulo za bure sasa inahusisha wanafunzi katika shule ya msingi ya bweni wanaokabiliwa na ugumu wa kifedha.,Program mar gik mitiyogo e rito ler ma onge chudo sani oriwo jopuonjre ma ni e skul ma piny ma nigi pek mag pesa.
4938,Education,General,Teachers recommend combining asking questions in class with regular attendance to address delayed textbook delivery.,Walimu wanapendekeza kuchanganya kuuliza maswali darasani na mahudhurio ya mara kwa mara kushughulikia ucheleweshaji wa vitabu.,Jopuonj golo paro ni mondo oriw penjo e klas kod bedo e klas kinde ka kinde mondo ilos dero mar chopo buge mag somo.
4939,Education,General,Report teacher absenteeism at school to the head teacher immediately.,Ripoti walimu kutohudhuria shuleni kwa mwalimu mkuu mara moja.,Chik ripot mar japuonj ma ok dhi e skul ne japuonj maduong’ mapiyo.
4940,Education,General,"As part of improving vocational training college, parents are asked to support active class participation at home.","Kama sehemu ya kuboresha chuo cha mafunzo ya ufundi, wazazi wanaombwa kusaidia kushiriki kikamilifu darasani nyumbani.","Kaka achiel kuom yore mag bero kolej mar puonjruok mar tich, jonyuol ikwayo mondo ochung’ ne puonjruok mar bedo gi ng’iyo e klas e ot."
4941,Education,General,Any case of delayed textbook delivery should be reported through the official school channel.,Kesi yoyote ya ucheleweshaji wa vitabu inapaswa kuripotiwa kupitia njia rasmi ya shule.,"Kapo ni ng’ato odhi nyime gi kelo buge mag somo, owinjore ondiki kokalo kuom chanel mar skul ma owinjore."
4942,Education,General,The digital learning devices programme now covers learners at pre-primary school facing financial hardship.,mpango wa vifaa vya kujifunzia vya kidijitali sasa inahusisha wanafunzi katika shule ya chekechea wanaokabiliwa na ugumu wa kifedha.,Program mar gige somo mag dijital sani oriwo jopuonjre ma ni e skul ma pok ochako somo ma yudo pek mag pesa.
4943,Education,General,The county bursary fund now covers learners at special needs unit facing financial hardship.,mfuko wa bursary wa kaunti sasa inahusisha wanafunzi katika kitengo cha mahitaji maalum wanaokabiliwa na ugumu wa kifedha.,Fund mar bursary mar kaunti sani konyo jopuonjre ma ni e unit ma nigi dwaro makende ma yudo pek mag pesa.
4944,Education,General,Encourage your child to practice keeping a study timetable to improve their learning.,Mhamasishe mtoto wako kufanya kuweka ratiba ya masomo ili kuboresha ujifunzaji wake.,Jiw nyathini mondo opuonjre luwo chenro mar somo mondo omed somo maber.
4945,Education,General,Parents are urged to enroll children in Junior Secondary School without delay.,Wazazi wanahimizwa kuandikisha watoto katika shule ya upili ya chini bila kuchelewa.,Jonyuol okwayo mondo ondiki nyithindgi e skul mar sekondari ma ok odhi nyime.
4946,Education,General,Apply for the orphan and vulnerable children fund to help with your child's school fees.,Omba mfuko wa watoto yatima na walio hatarini kusaidia ada ya shule ya mtoto wako.,Kwayo pesa mar nyithindo ma nigi jonyuol ma onge jonyuol kod ma nigi pek mondo okonyi chulo skul mar nyathini.
4947,Education,General,Teachers recommend combining active class participation with regular attendance to address exam malpractice.,Walimu wanapendekeza kuchanganya kushiriki kikamilifu darasani na mahudhurio ya mara kwa mara kushughulikia udanganyifu wa mtihani.,Jopuonj golo paro ni mondo oriw bedo gi kinda e klas kod bedo e klas pile pile mar geng'o tim marach mag timo penj.
